i j lamda_ij(AA) Aji_E1 fij_E1 S_E1 Aji_E2 Aji_M1 Aji_M2
14 28 2.038E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.174E-03
14 29 1.965E+03 0.000E+00 0.000E+00 0.000E+00 5.519E+02 0.000E+00 0.000E+00
14 30 1.851E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.139E-06
14 33 1.619E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.728E-02
14 34 1.616E+03 1.941E+03 2.278E-06 1.212E-05 0.000E+00 0.000E+00 0.000E+00
14 36 1.579E+03 1.522E+04 1.706E-05 8.867E-05 0.000E+00 0.000E+00 0.000E+00
14 37 1.578E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.927E-04
14 40 1.424E+03 1.495E+06 1.363E-03 6.390E-03 0.000E+00 0.000E+00 0.000E+00
14 41 1.418E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.748E-04
14 42 1.333E+03 1.339E+09 1.071E+00 4.699E+00 0.000E+00 0.000E+00 0.000E+00
14 44 1.161E+03 1.846E+09 1.120E+00 4.280E+00 0.000E+00 0.000E+00 0.000E+00
14 45 1.160E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.781E-05 0.000E+00
14 46 1.137E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.606E-06 0.000E+00
14 47 1.135E+03 0.000E+00 0.000E+00 0.000E+00 2.221E-03 0.000E+00 0.000E+00
14 50 1.092E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.496E-02 0.000E+00
14 51 1.090E+03 0.000E+00 0.000E+00 0.000E+00 6.592E-01 0.000E+00 0.000E+00
14 52 1.078E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.162E-04 0.000E+00
14 53 1.034E+03 0.000E+00 0.000E+00 0.000E+00 2.536E+03 0.000E+00 0.000E+00
14 55 8.764E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.373E-05
14 56 8.702E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.182E-08
14 59 8.625E+02 1.011E+05 3.381E-05 9.600E-05 0.000E+00 0.000E+00 0.000E+00
14 60 8.620E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.125E-07
14 62 8.443E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.440E-05
14 63 8.434E+02 3.243E+04 1.037E-05 2.880E-05 0.000E+00 0.000E+00 0.000E+00
14 66 8.415E+02 0.000E+00 0.000E+00 0.000E+00 1.070E+01 0.000E+00 0.000E+00
14 74 8.103E+02 0.000E+00 0.000E+00 0.000E+00 2.246E+04 0.000E+00 0.000E+00
14 76 8.071E+02 0.000E+00 0.000E+00 0.000E+00 1.380E+03 0.000E+00 0.000E+00
14 77 8.067E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 8.527E-07 0.000E+00
14 78 7.838E+02 2.406E+08 6.647E-02 1.715E-01 0.000E+00 0.000E+00 0.000E+00
14 79 7.089E+02 0.000E+00 0.000E+00 0.000E+00 8.227E-01 0.000E+00 0.000E+00
14 83 6.740E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.732E-03 0.000E+00
14 84 6.740E+02 0.000E+00 0.000E+00 0.000E+00 1.707E-03 0.000E+00 0.000E+00
14 85 6.625E+02 0.000E+00 0.000E+00 0.000E+00 6.284E-01 0.000E+00 0.000E+00
14 87 6.341E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.982E-06 0.000E+00
14 88 6.341E+02 0.000E+00 0.000E+00 0.000E+00 5.125E-04 0.000E+00 0.000E+00
14 90 6.123E+02 0.000E+00 0.000E+00 0.000E+00 2.554E+04 0.000E+00 0.000E+00
14 92 5.723E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.808E-03
14 93 5.668E+02 9.794E+00 1.415E-09 2.641E-09 0.000E+00 0.000E+00 0.000E+00
14 94 5.668E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.867E-06
14 96 5.640E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.366E-06
14 99 5.523E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.049E-02
14 100 5.522E+02 1.175E+03 1.612E-07 2.930E-07 0.000E+00 0.000E+00 0.000E+00
14 103 5.351E+02 6.726E+05 8.663E-05 1.526E-04 0.000E+00 0.000E+00 0.000E+00
14 105 4.981E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.186E-07 0.000E+00
14 106 4.981E+02 0.000E+00 0.000E+00 0.000E+00 6.938E-04 0.000E+00 0.000E+00
14 108 4.962E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.748E-06 0.000E+00
14 112 4.902E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 9.457E-07 0.000E+00
14 115 4.884E+02 0.000E+00 0.000E+00 0.000E+00 4.228E-02 0.000E+00 0.000E+00
14 120 4.832E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.285E-06
14 123 4.794E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 8.984E-02
14 125 4.784E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 6.830E-04 0.000E+00
14 126 4.784E+02 0.000E+00 0.000E+00 0.000E+00 6.356E-01 0.000E+00 0.000E+00
14 127 4.783E+02 0.000E+00 0.000E+00 0.000E+00 3.292E+03 0.000E+00 0.000E+00
14 132 4.727E+02 8.790E-02 8.834E-12 1.375E-11 0.000E+00 0.000E+00 0.000E+00
14 133 4.727E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.581E-07
14 135 4.705E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.410E-02
14 136 4.705E+02 1.336E+01 1.330E-09 2.060E-09 0.000E+00 0.000E+00 0.000E+00
14 140 4.588E+02 1.125E+07 1.065E-03 1.608E-03 0.000E+00 0.000E+00 0.000E+00
15 16 9.502E+03 0.000E+00 0.000E+00 0.000E+00 3.499E-01 0.000E+00 0.000E+00
15 18 7.558E+03 9.275E+03 2.383E-04 5.930E-03 0.000E+00 0.000E+00 0.000E+00
15 19 7.519E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.124E-05
15 20 6.620E+03 2.352E+07 4.637E-01 1.011E+01 0.000E+00 0.000E+00 0.000E+00
15 21 2.707E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 5.272E-08
15 24 2.521E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.834E-08 0.000E+00
15 25 2.521E+03 0.000E+00 0.000E+00 0.000E+00 1.015E-03 0.000E+00 0.000E+00
15 28 2.319E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 6.257E-04
15 29 2.225E+03 0.000E+00 0.000E+00 0.000E+00 1.265E+03 0.000E+00 0.000E+00
15 30 2.080E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.633E-07
15 33 1.791E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.469E-03
15 34 1.787E+03 1.396E+03 2.005E-06 1.179E-05 0.000E+00 0.000E+00 0.000E+00
15 36 1.742E+03 3.295E+02 4.498E-07 2.580E-06 0.000E+00 0.000E+00 0.000E+00
15 37 1.741E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.531E-05
15 40 1.556E+03 6.290E+05 6.845E-04 3.505E-03 0.000E+00 0.000E+00 0.000E+00
15 41 1.549E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.964E-02
15 42 1.448E+03 4.239E+08 3.997E-01 1.905E+00 0.000E+00 0.000E+00 0.000E+00
15 44 1.247E+03 1.061E+09 7.427E-01 3.050E+00 0.000E+00 0.000E+00 0.000E+00
15 45 1.246E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 8.309E-06 0.000E+00
15 46 1.219E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.398E-06 0.000E+00
15 47 1.217E+03 0.000E+00 0.000E+00 0.000E+00 2.550E-02 0.000E+00 0.000E+00
15 50 1.168E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 5.319E-04 0.000E+00
15 51 1.166E+03 0.000E+00 0.000E+00 0.000E+00 3.829E-01 0.000E+00 0.000E+00
15 52 1.152E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.412E-06 0.000E+00
15 53 1.102E+03 0.000E+00 0.000E+00 0.000E+00 1.436E+03 0.000E+00 0.000E+00
15 55 9.245E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 9.480E-03
15 56 9.177E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.587E-04
15 59 9.090E+02 3.505E+04 1.303E-05 3.899E-05 0.000E+00 0.000E+00 0.000E+00
15 60 9.086E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.319E-04
15 62 8.889E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.250E-02
15 63 8.879E+02 1.132E+04 4.012E-06 1.173E-05 0.000E+00 0.000E+00 0.000E+00
15 66 8.858E+02 0.000E+00 0.000E+00 0.000E+00 2.241E+01 0.000E+00 0.000E+00
15 74 8.513E+02 0.000E+00 0.000E+00 0.000E+00 2.456E+04 0.000E+00 0.000E+00
15 76 8.478E+02 0.000E+00 0.000E+00 0.000E+00 1.436E+03 0.000E+00 0.000E+00
15 77 8.473E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.413E-08 0.000E+00
15 78 8.221E+02 3.686E+07 1.120E-02 3.032E-02 0.000E+00 0.000E+00 0.000E+00
15 79 7.401E+02 0.000E+00 0.000E+00 0.000E+00 3.346E-01 0.000E+00 0.000E+00
15 83 7.021E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.535E-04 0.000E+00
15 84 7.021E+02 0.000E+00 0.000E+00 0.000E+00 9.209E-04 0.000E+00 0.000E+00
15 85 6.897E+02 0.000E+00 0.000E+00 0.000E+00 8.929E+03 0.000E+00 0.000E+00
15 87 6.589E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 7.772E-06 0.000E+00
15 88 6.589E+02 0.000E+00 0.000E+00 0.000E+00 2.819E-02 0.000E+00 0.000E+00
15 90 6.354E+02 0.000E+00 0.000E+00 0.000E+00 1.961E+04 0.000E+00 0.000E+00
15 92 5.925E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.483E-02
15 93 5.866E+02 2.154E+03 3.333E-07 6.436E-07 0.000E+00 0.000E+00 0.000E+00
15 94 5.865E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.045E-05
15 96 5.836E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.636E-06
15 99 5.711E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.355E-02
15 100 5.710E+02 2.446E+03 3.586E-07 6.741E-07 0.000E+00 0.000E+00 0.000E+00
15 103 5.527E+02 7.492E+06 1.029E-03 1.873E-03 0.000E+00 0.000E+00 0.000E+00
15 105 5.133E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 8.995E-08 0.000E+00
15 106 5.133E+02 0.000E+00 0.000E+00 0.000E+00 1.246E-05 0.000E+00 0.000E+00
15 108 5.112E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 5.096E-06 0.000E+00
15 112 5.049E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 5.649E-06 0.000E+00
15 115 5.030E+02 0.000E+00 0.000E+00 0.000E+00 1.141E-02 0.000E+00 0.000E+00
15 120 4.975E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.514E-07
15 123 4.935E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 7.091E-03
15 125 4.924E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.252E-05 0.000E+00
15 126 4.924E+02 0.000E+00 0.000E+00 0.000E+00 5.153E-02 0.000E+00 0.000E+00
15 127 4.923E+02 0.000E+00 0.000E+00 0.000E+00 1.656E+02 0.000E+00 0.000E+00
15 132 4.864E+02 4.877E+00 5.188E-10 8.308E-10 0.000E+00 0.000E+00 0.000E+00
15 133 4.864E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.735E-08
15 135 4.840E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.189E-03
15 136 4.840E+02 1.839E-01 1.937E-11 3.087E-11 0.000E+00 0.000E+00 0.000E+00
15 140 4.717E+02 7.048E+06 7.052E-04 1.095E-03 0.000E+00 0.000E+00 0.000E+00
16 17 3.739E+04 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 7.590E-09
16 18 3.695E+04 1.233E+02 1.515E-05 9.213E-03 0.000E+00 0.000E+00 5.765E-09
16 19 3.604E+04 8.337E-04 1.623E-10 9.629E-08 0.000E+00 0.000E+00 3.193E-09
16 20 2.183E+04 1.034E+06 4.433E-02 1.593E+01 0.000E+00 0.000E+00 7.876E-08
16 21 3.786E+03 1.535E+03 3.299E-06 2.056E-04 0.000E+00 0.000E+00 1.031E-05
16 22 3.773E+03 2.002E+02 5.982E-07 3.715E-05 0.000E+00 0.000E+00 5.227E-05
16 23 3.755E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.615E-04
16 24 3.431E+03 0.000E+00 0.000E+00 0.000E+00 5.133E-05 6.435E-05 0.000E+00
16 25 3.431E+03 0.000E+00 0.000E+00 0.000E+00 2.450E-04 4.889E-06 0.000E+00
16 26 3.430E+03 0.000E+00 0.000E+00 0.000E+00 2.126E-05 4.314E-05 0.000E+00
16 27 3.109E+03 2.050E+08 4.160E-01 2.129E+01 0.000E+00 0.000E+00 2.824E-03
16 28 3.067E+03 1.236E+07 1.743E-02 8.802E-01 0.000E+00 0.000E+00 1.832E-04
16 29 2.905E+03 0.000E+00 0.000E+00 0.000E+00 4.437E+02 2.576E-06 0.000E+00
16 30 2.663E+03 3.522E+03 3.744E-06 1.641E-04 0.000E+00 0.000E+00 2.691E-04
16 31 2.660E+03 1.924E+04 2.858E-05 1.252E-03 0.000E+00 0.000E+00 1.316E-03
16 32 2.657E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.810E-03
16 33 2.207E+03 6.776E+02 4.949E-07 1.798E-05 0.000E+00 0.000E+00 2.103E-04
16 34 2.201E+03 7.414E+03 3.231E-06 1.171E-04 0.000E+00 0.000E+00 6.501E-04
16 35 2.198E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.098E-03
16 36 2.133E+03 1.652E+04 6.763E-06 2.375E-04 0.000E+00 0.000E+00 1.729E-03
16 37 2.131E+03 3.361E+03 2.288E-06 8.027E-05 0.000E+00 0.000E+00 3.823E-03
16 38 2.129E+03 2.713E+04 2.581E-05 9.044E-04 0.000E+00 0.000E+00 4.182E-03
16 39 1.864E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.430E-03
16 40 1.860E+03 8.344E+05 2.596E-04 7.950E-03 0.000E+00 0.000E+00 2.731E-03
16 41 1.850E+03 3.133E+03 1.608E-06 4.897E-05 0.000E+00 0.000E+00 1.260E-03
16 42 1.708E+03 5.627E+08 1.477E-01 4.153E+00 0.000E+00 0.000E+00 8.105E-04
16 43 1.437E+03 4.683E+09 2.031E+00 4.804E+01 0.000E+00 0.000E+00 3.287E-02
16 44 1.436E+03 7.897E+08 1.464E-01 3.461E+00 0.000E+00 0.000E+00 2.198E-03
16 45 1.434E+03 0.000E+00 0.000E+00 0.000E+00 2.748E+03 6.807E-05 0.000E+00
16 46 1.399E+03 0.000E+00 0.000E+00 0.000E+00 2.700E+01 1.392E-02 0.000E+00
16 47 1.396E+03 0.000E+00 0.000E+00 0.000E+00 4.890E-01 1.636E-03 0.000E+00
16 48 1.390E+03 0.000E+00 0.000E+00 0.000E+00 2.233E-02 5.676E-03 0.000E+00
16 49 1.334E+03 0.000E+00 0.000E+00 0.000E+00 8.779E-01 0.000E+00 0.000E+00
16 50 1.332E+03 0.000E+00 0.000E+00 0.000E+00 1.207E+00 8.294E-04 0.000E+00
16 51 1.329E+03 0.000E+00 0.000E+00 0.000E+00 2.101E+00 1.287E-03 0.000E+00
16 52 1.311E+03 0.000E+00 0.000E+00 0.000E+00 1.481E+00 1.151E-05 0.000E+00
16 53 1.247E+03 0.000E+00 0.000E+00 0.000E+00 3.557E+03 2.116E-05 0.000E+00
16 54 1.121E+03 0.000E+00 0.000E+00 0.000E+00 4.218E+03 0.000E+00 0.000E+00
16 55 1.024E+03 3.334E+07 5.243E-03 8.839E-02 0.000E+00 0.000E+00 1.576E-02
16 56 1.016E+03 1.060E+06 1.640E-04 2.743E-03 0.000E+00 0.000E+00 4.993E-04
16 57 1.015E+03 8.974E+04 1.939E-05 3.238E-04 0.000E+00 0.000E+00 6.905E-05
16 58 1.012E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.249E-03
16 59 1.005E+03 4.158E+04 3.779E-06 6.253E-05 0.000E+00 0.000E+00 3.458E-03
16 60 1.005E+03 1.091E+05 1.650E-05 2.729E-04 0.000E+00 0.000E+00 7.365E-03
16 61 1.004E+03 3.984E+04 8.426E-06 1.392E-04 0.000E+00 0.000E+00 1.114E-02
16 62 9.807E+02 3.832E+04 5.524E-06 8.917E-05 0.000E+00 0.000E+00 1.550E-02
16 63 9.794E+02 2.211E+04 1.908E-06 3.075E-05 0.000E+00 0.000E+00 2.830E-02
16 64 9.787E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.736E-02
16 65 9.773E+02 0.000E+00 0.000E+00 0.000E+00 1.541E+03 0.000E+00 0.000E+00
16 66 9.769E+02 0.000E+00 0.000E+00 0.000E+00 5.259E-01 4.481E-04 0.000E+00
16 67 9.766E+02 0.000E+00 0.000E+00 0.000E+00 2.384E+01 7.368E-04 0.000E+00
16 68 9.750E+02 0.000E+00 0.000E+00 0.000E+00 1.565E+03 0.000E+00 0.000E+00
16 69 9.690E+02 0.000E+00 0.000E+00 0.000E+00 1.016E+04 1.019E-06 0.000E+00
16 70 9.558E+02 0.000E+00 0.000E+00 0.000E+00 1.104E+02 1.131E-07 0.000E+00
16 71 9.545E+02 0.000E+00 0.000E+00 0.000E+00 9.216E+00 0.000E+00 0.000E+00
16 73 9.404E+02 6.269E+07 1.164E-02 1.801E-01 0.000E+00 0.000E+00 6.380E-03
16 74 9.351E+02 0.000E+00 0.000E+00 0.000E+00 1.072E+03 1.381E-05 0.000E+00
16 75 9.322E+02 0.000E+00 0.000E+00 0.000E+00 1.643E+01 4.417E-04 0.000E+00
16 76 9.308E+02 0.000E+00 0.000E+00 0.000E+00 5.922E+01 1.550E-04 0.000E+00
16 77 9.302E+02 0.000E+00 0.000E+00 0.000E+00 3.989E-02 1.163E-03 0.000E+00
16 78 9.000E+02 1.237E+08 9.012E-03 1.335E-01 0.000E+00 0.000E+00 3.587E-02
16 79 8.026E+02 0.000E+00 0.000E+00 0.000E+00 9.138E-02 7.729E-05 0.000E+00
16 80 8.026E+02 0.000E+00 0.000E+00 0.000E+00 1.582E-04 3.708E-05 0.000E+00
16 81 8.026E+02 0.000E+00 0.000E+00 0.000E+00 8.298E-04 0.000E+00 0.000E+00
16 82 7.581E+02 0.000E+00 0.000E+00 0.000E+00 1.642E-03 0.000E+00 0.000E+00
16 83 7.581E+02 0.000E+00 0.000E+00 0.000E+00 7.117E-04 2.699E-04 0.000E+00
16 84 7.581E+02 0.000E+00 0.000E+00 0.000E+00 2.312E-04 3.112E-04 0.000E+00
16 85 7.436E+02 0.000E+00 0.000E+00 0.000E+00 2.640E+04 2.270E-07 0.000E+00
16 86 7.265E+02 0.000E+00 0.000E+00 0.000E+00 4.739E+04 0.000E+00 0.000E+00
16 87 7.080E+02 0.000E+00 0.000E+00 0.000E+00 1.814E-04 3.332E-04 0.000E+00
16 88 7.080E+02 0.000E+00 0.000E+00 0.000E+00 3.968E-04 1.398E-04 0.000E+00
16 89 7.080E+02 0.000E+00 0.000E+00 0.000E+00 1.015E-03 1.431E-06 0.000E+00
16 90 6.809E+02 0.000E+00 0.000E+00 0.000E+00 3.500E+03 3.864E-07 0.000E+00
16 91 6.522E+02 0.000E+00 0.000E+00 0.000E+00 6.803E+04 0.000E+00 0.000E+00
16 92 6.319E+02 6.142E+07 3.676E-03 3.824E-02 0.000E+00 0.000E+00 1.374E-05
16 93 6.252E+02 1.025E+04 3.605E-07 3.710E-06 0.000E+00 0.000E+00 1.031E-02
16 94 6.251E+02 8.040E+02 4.710E-08 4.847E-07 0.000E+00 0.000E+00 2.435E-02
16 95 6.251E+02 1.404E+04 1.151E-06 1.184E-05 0.000E+00 0.000E+00 2.811E-02
16 96 6.218E+02 9.531E+02 5.524E-08 5.654E-07 0.000E+00 0.000E+00 1.995E-05
16 97 6.216E+02 2.258E+04 1.831E-06 1.874E-05 0.000E+00 0.000E+00 2.548E-05
16 98 6.215E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.639E-05
16 99 6.076E+02 5.838E+02 3.231E-08 3.232E-07 0.000E+00 0.000E+00 1.993E-03
16 100 6.075E+02 5.131E+03 1.703E-07 1.703E-06 0.000E+00 0.000E+00 4.116E-03
16 101 6.074E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 5.263E-03
16 102 5.985E+02 1.716E+08 1.291E-02 1.271E-01 0.000E+00 0.000E+00 2.932E-04
16 103 5.868E+02 3.378E+07 1.046E-03 1.011E-02 0.000E+00 0.000E+00 4.446E-03
16 104 5.461E+02 0.000E+00 0.000E+00 0.000E+00 9.691E+03 1.275E-06 0.000E+00
16 105 5.426E+02 0.000E+00 0.000E+00 0.000E+00 3.417E-03 1.161E-04 0.000E+00
16 106 5.426E+02 0.000E+00 0.000E+00 0.000E+00 3.930E-03 1.522E-06 0.000E+00
16 107 5.426E+02 0.000E+00 0.000E+00 0.000E+00 2.513E-02 4.237E-05 0.000E+00
16 108 5.403E+02 0.000E+00 0.000E+00 0.000E+00 9.519E+03 1.818E-06 0.000E+00
16 109 5.402E+02 0.000E+00 0.000E+00 0.000E+00 1.350E-02 4.471E-06 0.000E+00
16 110 5.402E+02 0.000E+00 0.000E+00 0.000E+00 2.260E-02 0.000E+00 0.000E+00
16 112 5.332E+02 0.000E+00 0.000E+00 0.000E+00 1.693E-02 1.972E-06 0.000E+00
16 113 5.312E+02 0.000E+00 0.000E+00 0.000E+00 5.153E-03 0.000E+00 0.000E+00
16 114 5.312E+02 0.000E+00 0.000E+00 0.000E+00 1.766E-04 1.192E-06 0.000E+00
16 115 5.312E+02 0.000E+00 0.000E+00 0.000E+00 2.572E-03 1.194E-06 0.000E+00
16 116 5.293E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 7.081E-03
16 117 5.267E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.459E-09
16 120 5.250E+02 4.849E+02 2.004E-08 1.732E-07 0.000E+00 0.000E+00 1.390E-04
16 121 5.250E+02 1.185E+02 6.855E-09 5.924E-08 0.000E+00 0.000E+00 6.644E-04
16 122 5.250E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.071E-03
16 123 5.205E+02 1.519E+05 6.168E-06 5.285E-05 0.000E+00 0.000E+00 6.998E-02
16 124 5.193E+02 0.000E+00 0.000E+00 0.000E+00 8.754E-05 0.000E+00 0.000E+00
16 125 5.193E+02 0.000E+00 0.000E+00 0.000E+00 1.838E-03 6.350E-05 0.000E+00
16 126 5.193E+02 0.000E+00 0.000E+00 0.000E+00 1.943E+00 9.406E-05 0.000E+00
16 127 5.192E+02 0.000E+00 0.000E+00 0.000E+00 1.565E+04 4.134E-06 0.000E+00
16 128 5.189E+02 0.000E+00 0.000E+00 0.000E+00 1.468E+04 0.000E+00 0.000E+00
16 129 5.167E+02 1.389E+02 7.785E-09 6.621E-08 0.000E+00 0.000E+00 9.337E-09
16 130 5.167E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.236E-12
16 132 5.126E+02 5.755E+02 1.360E-08 1.148E-07 0.000E+00 0.000E+00 6.800E-03
16 133 5.126E+02 7.517E+01 2.961E-09 2.499E-08 0.000E+00 0.000E+00 1.584E-02
16 134 5.126E+02 5.320E+01 2.934E-09 2.476E-08 0.000E+00 0.000E+00 1.812E-02
16 135 5.100E+02 2.770E+02 1.080E-08 9.067E-08 0.000E+00 0.000E+00 3.162E-03
16 136 5.100E+02 1.561E+02 3.651E-09 3.065E-08 0.000E+00 0.000E+00 6.750E-03
16 137 5.100E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 9.111E-03
16 138 5.096E+02 1.577E+06 8.594E-05 7.209E-04 0.000E+00 0.000E+00 6.263E-02
16 140 4.963E+02 1.941E+07 4.300E-04 3.513E-03 0.000E+00 0.000E+00 4.874E-04
16 141 4.860E+02 0.000E+00 0.000E+00 0.000E+00 8.467E+03 0.000E+00 0.000E+00
17 18 3.107E+06 0.000E+00 0.000E+00 0.000E+00 0.000E+00 5.991E-07 0.000E+00
17 19 9.937E+05 0.000E+00 0.000E+00 0.000E+00 7.460E-11 0.000E+00 0.000E+00
17 20 5.245E+04 0.000E+00 0.000E+00 0.000E+00 0.000E+00 7.209E-05 0.000E+00
17 21 4.213E+03 0.000E+00 0.000E+00 0.000E+00 3.030E+01 0.000E+00 0.000E+00
17 24 3.777E+03 1.739E+08 1.116E+00 1.387E+01 0.000E+00 0.000E+00 0.000E+00
17 25 3.777E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.309E-05
17 28 3.341E+03 0.000E+00 0.000E+00 0.000E+00 1.324E-01 0.000E+00 0.000E+00
17 29 3.149E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 8.201E-04
17 30 2.867E+03 0.000E+00 0.000E+00 0.000E+00 4.516E+02 0.000E+00 0.000E+00
17 33 2.346E+03 0.000E+00 0.000E+00 0.000E+00 1.417E-01 0.000E+00 0.000E+00
17 34 2.339E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.455E-06 0.000E+00
17 36 2.262E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.552E-06 0.000E+00
17 37 2.260E+03 0.000E+00 0.000E+00 0.000E+00 9.462E-02 0.000E+00 0.000E+00
17 40 1.957E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.035E-04 0.000E+00
17 41 1.947E+03 0.000E+00 0.000E+00 0.000E+00 5.696E-01 0.000E+00 0.000E+00
17 42 1.790E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.524E-04 0.000E+00
17 44 1.493E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.630E-04 0.000E+00
17 45 1.491E+03 4.645E+06 4.644E-03 2.280E-02 0.000E+00 0.000E+00 0.000E+00
17 46 1.453E+03 5.325E+08 5.058E-01 2.420E+00 0.000E+00 0.000E+00 0.000E+00
17 47 1.450E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 7.331E-03
17 50 1.381E+03 3.304E+08 2.835E-01 1.289E+00 0.000E+00 0.000E+00 0.000E+00
